raised,9.153318077803204e-5
change,0.0002440884820747521
open,0.00039664378337147215
richly,3.0511060259344013e-5
sort,3.0511060259344013e-5
played,6.1022120518688026e-5
lever,0.0005186880244088482
egotism,3.0511060259344013e-5
snail,3.0511060259344013e-5
constituted,6.1022120518688026e-5
intervals,3.0511060259344013e-5
ear,3.0511060259344013e-5
behoves,3.0511060259344013e-5
bushes,0.00042715484363081615
everybody,3.0511060259344013e-5
departed,6.1022120518688026e-5
crying,6.1022120518688026e-5
tendency,0.00015255530129672007
forces,3.0511060259344013e-5
proceed,3.0511060259344013e-5
century,6.1022120518688026e-5
chiefly,6.1022120518688026e-5
hall,0.00039664378337147215
brutes,9.153318077803204e-5
commerce,3.0511060259344013e-5
garden,0.00018306636155606407
number,0.00021357742181540807
cheerfulness,3.0511060259344013e-5
energy,0.00015255530129672007
hungry,3.0511060259344013e-5
blundering,0.00012204424103737605
awkward,3.0511060259344013e-5
dozen,9.153318077803204e-5
paradox,0.00015255530129672007
look,0.0006102212051868803
rescue,9.153318077803204e-5
yonder,3.0511060259344013e-5
drank,3.0511060259344013e-5
enough,0.0008543096872616323
clothed,6.1022120518688026e-5
complete,0.00015255530129672007
whips,3.0511060259344013e-5
into,0.0034782608695652175
columns,6.1022120518688026e-5
unaccountable,3.0511060259344013e-5
stanching,3.0511060259344013e-5
animals,0.00018306636155606407
dull,9.153318077803204e-5
empty,0.00012204424103737605
doing,0.00012204424103737605
nightmare,6.1022120518688026e-5
force,0.00012204424103737605
round,0.0010983981693363845
vain,3.0511060259344013e-5
clutches,3.0511060259344013e-5
efforts,9.153318077803204e-5
sleeves,3.0511060259344013e-5
fine,3.0511060259344013e-5
variegated,6.1022120518688026e-5
smell,9.153318077803204e-5
law,3.0511060259344013e-5
avoidance,3.0511060259344013e-5
waned,6.1022120518688026e-5
confirmed,3.0511060259344013e-5
rise,0.00012204424103737605
shed,3.0511060259344013e-5
unreal,9.153318077803204e-5
imperfect,3.0511060259344013e-5
discriminating,3.0511060259344013e-5
passion,0.00012204424103737605
pursuing,3.0511060259344013e-5
knees,9.153318077803204e-5
paradise,3.0511060259344013e-5
rent,3.0511060259344013e-5
print,3.0511060259344013e-5
imparted,3.0511060259344013e-5
remark,6.1022120518688026e-5
observing,3.0511060259344013e-5
askew,6.1022120518688026e-5
cheeks,3.0511060259344013e-5
dust,0.00039664378337147215
among,0.0010068649885583525
restore,3.0511060259344013e-5
wheel,3.0511060259344013e-5
suddenly,0.0006712433257055683
east,0.00012204424103737605
psychologist,0.0007627765064836003
stage,3.0511060259344013e-5
comes,0.00021357742181540807
besides,0.00012204424103737605
near,0.00027459954233409613
whim,3.0511060259344013e-5
deepness,3.0511060259344013e-5
miniatures,3.0511060259344013e-5
ambition,3.0511060259344013e-5
clearing,3.0511060259344013e-5
accordingly,6.1022120518688026e-5
harmony,6.1022120518688026e-5
short,0.00021357742181540807
sanitation,3.0511060259344013e-5
peaks,3.0511060259344013e-5
got,0.0007627765064836003
soul,3.0511060259344013e-5
overlook,6.1022120518688026e-5
stupor,3.0511060259344013e-5
irreverent,3.0511060259344013e-5
necessities,6.1022120518688026e-5
vanish,9.153318077803204e-5
anywhere,3.0511060259344013e-5
moonlight,9.153318077803204e-5
safer,3.0511060259344013e-5
instantaneous,3.0511060259344013e-5
detail,3.0511060259344013e-5
vermin,6.1022120518688026e-5
better,0.00030511060259344014
dreams,6.1022120518688026e-5
situated,3.0511060259344013e-5
overtaking,3.0511060259344013e-5
safe,0.00015255530129672007
guessed,6.1022120518688026e-5
tunnellings,3.0511060259344013e-5
striking,6.1022120518688026e-5
limbs,9.153318077803204e-5
intricate,3.0511060259344013e-5
rifles,3.0511060259344013e-5
remain,3.0511060259344013e-5
surface,0.0002440884820747521
historical,3.0511060259344013e-5
spikes,3.0511060259344013e-5
reach,0.00012204424103737605
emerged,0.00012204424103737605
sunlit,6.1022120518688026e-5
smiling,0.00012204424103737605
sleepiness,3.0511060259344013e-5
abstain,3.0511060259344013e-5
foolishly,3.0511060259344013e-5
puzzled,0.00021357742181540807
artificial,6.1022120518688026e-5
meditations,3.0511060259344013e-5
dancing,0.00012204424103737605
shaking,6.1022120518688026e-5
irresistible,6.1022120518688026e-5
seated,0.00021357742181540807
ocean,3.0511060259344013e-5
unpleasant,0.00018306636155606407
call,0.00012204424103737605
rang,9.153318077803204e-5
stretched,6.1022120518688026e-5
overwhelming,3.0511060259344013e-5
sick,6.1022120518688026e-5
path,0.00015255530129672007
altered,3.0511060259344013e-5
trouser,3.0511060259344013e-5
isn,6.1022120518688026e-5
well,0.0011289092295957285
did,0.0012509534706331045
protected,6.1022120518688026e-5
inspiration,3.0511060259344013e-5
nights,0.00015255530129672007
withdrawn,3.0511060259344013e-5
stay,6.1022120518688026e-5
pen,3.0511060259344013e-5
lessons,3.0511060259344013e-5
london,0.00012204424103737605
spill,3.0511060259344013e-5
grant,3.0511060259344013e-5
swim,3.0511060259344013e-5
obscurity,9.153318077803204e-5
trusting,3.0511060259344013e-5
hateful,3.0511060259344013e-5
puffing,3.0511060259344013e-5
queer,0.00033562166285278414
until,0.0006102212051868803
bluish,3.0511060259344013e-5
sober,3.0511060259344013e-5
refinement,3.0511060259344013e-5
transitory,6.1022120518688026e-5
grown,6.1022120518688026e-5
watchword,6.1022120518688026e-5
activity,3.0511060259344013e-5
intrusion,3.0511060259344013e-5
retreating,3.0511060259344013e-5
sucked,3.0511060259344013e-5
stretch,3.0511060259344013e-5
seriously,9.153318077803204e-5
wandsworth,3.0511060259344013e-5
wires,3.0511060259344013e-5
speculating,3.0511060259344013e-5
mortal,3.0511060259344013e-5
fashion,0.00012204424103737605
hover,3.0511060259344013e-5
discovered,0.00015255530129672007
attempts,3.0511060259344013e-5
marrow,3.0511060259344013e-5
hairless,3.0511060259344013e-5
pathway,3.0511060259344013e-5
remains,9.153318077803204e-5
medical,0.0007322654462242563
described,3.0511060259344013e-5
sounds,0.00021357742181540807
apprehensions,3.0511060259344013e-5
aforementioned,3.0511060259344013e-5
intention,3.0511060259344013e-5
anemones,3.0511060259344013e-5
modes,3.0511060259344013e-5
need,0.00021357742181540807
sufficient,6.1022120518688026e-5
original,3.0511060259344013e-5
humbug,3.0511060259344013e-5
right,0.00042715484363081615
exertion,3.0511060259344013e-5
as,0.008237986270022883
moist,3.0511060259344013e-5
animated,9.153318077803204e-5
horizon,0.00015255530129672007
insecurity,3.0511060259344013e-5
evening,0.00033562166285278414
abominations,3.0511060259344013e-5
brittle,3.0511060259344013e-5
iii,3.0511060259344013e-5
vividly,9.153318077803204e-5
enemies,3.0511060259344013e-5
consented,3.0511060259344013e-5
inadequate,3.0511060259344013e-5
xi,3.0511060259344013e-5
moreover,3.0511060259344013e-5
later,0.00015255530129672007
battle,9.153318077803204e-5
gallery,0.0005797101449275362
silent,0.00039664378337147215
revived,3.0511060259344013e-5
purposes,3.0511060259344013e-5
electric,3.0511060259344013e-5
precocious,3.0511060259344013e-5
grind,3.0511060259344013e-5
stir,0.00018306636155606407
ground,0.0005186880244088482
freshening,3.0511060259344013e-5
shivered,0.00021357742181540807
expected,9.153318077803204e-5
forthwith,6.1022120518688026e-5
stiff,3.0511060259344013e-5
rhododendrons,6.1022120518688026e-5
base,3.0511060259344013e-5
tiring,3.0511060259344013e-5
tree,0.00021357742181540807
become,0.00021357742181540807
transit,3.0511060259344013e-5
health,3.0511060259344013e-5
crept,0.00012204424103737605
hitherto,0.00018306636155606407
workshops,3.0511060259344013e-5
remnant,3.0511060259344013e-5
cautiously,3.0511060259344013e-5
decadence,3.0511060259344013e-5
strengthened,3.0511060259344013e-5
clear,0.00039664378337147215
atmosphere,6.1022120518688026e-5
murmured,3.0511060259344013e-5
assertion,3.0511060259344013e-5
having,0.00012204424103737605
dined,3.0511060259344013e-5
type,9.153318077803204e-5
web,3.0511060259344013e-5
vestige,6.1022120518688026e-5
created,3.0511060259344013e-5
withdrew,3.0511060259344013e-5
musing,6.1022120518688026e-5
crossing,3.0511060259344013e-5
palpitation,3.0511060259344013e-5
shakily,3.0511060259344013e-5
disappointing,3.0511060259344013e-5
of,0.035240274599542334
begun,3.0511060259344013e-5
longed,3.0511060259344013e-5
is,0.0032341723874904655
explosive,3.0511060259344013e-5
bar,0.00027459954233409613
beyond,0.00021357742181540807
five,0.00012204424103737605
fainter,9.153318077803204e-5
soft,0.0004881769641495042
engaged,9.153318077803204e-5
deception,3.0511060259344013e-5
cultivate,3.0511060259344013e-5
astonished,3.0511060259344013e-5
bulks,3.0511060259344013e-5
sight,0.00018306636155606407
skull,0.00012204424103737605
attend,3.0511060259344013e-5
owl,6.1022120518688026e-5
arched,3.0511060259344013e-5
mechanism,0.00021357742181540807
patents,3.0511060259344013e-5
flickering,0.00018306636155606407
reassured,6.1022120518688026e-5
swiftly,0.0002440884820747521
interval,0.00015255530129672007
starting,0.00012204424103737605
historian,3.0511060259344013e-5
mysterious,6.1022120518688026e-5
surgings,3.0511060259344013e-5
humour,3.0511060259344013e-5
utopian,3.0511060259344013e-5
blank,9.153318077803204e-5
modest,6.1022120518688026e-5
questions,6.1022120518688026e-5
flash,6.1022120518688026e-5
saltpeter,3.0511060259344013e-5
human,0.0006407322654462242
tunnel,9.153318077803204e-5
whole,0.0004576659038901602
troubled,6.1022120518688026e-5
apartments,3.0511060259344013e-5
faintness,6.1022120518688026e-5
underworld,6.1022120518688026e-5
starlight,6.1022120518688026e-5
itself,0.0002440884820747521
rarely,0.00012204424103737605
distances,3.0511060259344013e-5
lived,0.00018306636155606407
big,0.0005186880244088482
pedestal,0.00033562166285278414
attention,0.00021357742181540807
nearer,0.00018306636155606407
colouring,3.0511060259344013e-5
contours,3.0511060259344013e-5
devil,3.0511060259344013e-5
edge,0.00015255530129672007
troubles,3.0511060259344013e-5
reverses,3.0511060259344013e-5
nothingness,3.0511060259344013e-5
wrote,3.0511060259344013e-5
hollow,6.1022120518688026e-5
trickery,6.1022120518688026e-5
advancement,3.0511060259344013e-5
wonderment,3.0511060259344013e-5
eye,0.0002440884820747521
tell,0.00039664378337147215
ventilating,6.1022120518688026e-5
inversion,3.0511060259344013e-5
wall,0.00015255530129672007
corridor,0.00015255530129672007
crumpled,3.0511060259344013e-5
decorated,3.0511060259344013e-5
twigs,9.153318077803204e-5
anything,0.00015255530129672007
give,0.00012204424103737605
sickly,3.0511060259344013e-5
make,0.0006102212051868803
income,3.0511060259344013e-5
tried,0.0006712433257055683
forbidding,3.0511060259344013e-5
cheek,9.153318077803204e-5
experience,0.00015255530129672007
brow,3.0511060259344013e-5
search,3.0511060259344013e-5
exploring,6.1022120518688026e-5
weaker,3.0511060259344013e-5
generally,6.1022120518688026e-5
laugh,6.1022120518688026e-5
incapable,6.1022120518688026e-5
age,0.00042715484363081615
words,0.00018306636155606407
loathed,3.0511060259344013e-5
heavens,6.1022120518688026e-5
heavily,3.0511060259344013e-5
economic,3.0511060259344013e-5
detained,3.0511060259344013e-5
proved,6.1022120518688026e-5
overpowered,3.0511060259344013e-5
questionings,3.0511060259344013e-5
survived,3.0511060259344013e-5
several,0.00033562166285278414
siege,3.0511060259344013e-5
edition,3.0511060259344013e-5
hawk,3.0511060259344013e-5
eight,0.00033562166285278414
materials,3.0511060259344013e-5
such,0.0009763539282990084
hope,0.00018306636155606407
meant,9.153318077803204e-5
swoop,3.0511060259344013e-5
reversed,3.0511060259344013e-5
richardson,6.1022120518688026e-5
sanitary,3.0511060259344013e-5
dreaming,3.0511060259344013e-5
get,0.0006407322654462242
naturally,0.00015255530129672007
smiles,3.0511060259344013e-5
seem,0.00021357742181540807
awoke,3.0511060259344013e-5
geometrical,3.0511060259344013e-5
imitating,3.0511060259344013e-5
forefinger,6.1022120518688026e-5
ornamental,3.0511060259344013e-5
comet,3.0511060259344013e-5
stand,6.1022120518688026e-5
excellent,6.1022120518688026e-5
motives,3.0511060259344013e-5
transversely,3.0511060259344013e-5
follows,3.0511060259344013e-5
jerking,3.0511060259344013e-5
homer,3.0511060259344013e-5
arms,0.00030511060259344014
removal,3.0511060259344013e-5
escape,9.153318077803204e-5
tampering,3.0511060259344013e-5
leaves,9.153318077803204e-5
glancing,3.0511060259344013e-5
population,0.00012204424103737605
beneath,0.00012204424103737605
station,3.0511060259344013e-5
wasted,6.1022120518688026e-5
margin,6.1022120518688026e-5
mistaking,3.0511060259344013e-5
equal,3.0511060259344013e-5
projects,3.0511060259344013e-5
sloped,3.0511060259344013e-5
reached,0.00018306636155606407
emotions,3.0511060259344013e-5
attentively,3.0511060259344013e-5
reel,3.0511060259344013e-5
biological,3.0511060259344013e-5
tug,3.0511060259344013e-5
crowded,3.0511060259344013e-5
brilliantly,6.1022120518688026e-5
fifty,6.1022120518688026e-5
reference,6.1022120518688026e-5
put,0.0010373760488176964
mummies,3.0511060259344013e-5
indefinable,3.0511060259344013e-5
stayed,9.153318077803204e-5
rocket,6.1022120518688026e-5
vessels,3.0511060259344013e-5
delightfully,3.0511060259344013e-5
extravagant,3.0511060259344013e-5
shirks,3.0511060259344013e-5
unmeaning,3.0511060259344013e-5
stops,3.0511060259344013e-5
space,0.0007627765064836003
insisted,3.0511060259344013e-5
morrow,0.00012204424103737605
damaged,3.0511060259344013e-5
splutter,3.0511060259344013e-5
chair,0.00018306636155606407
cries,0.00015255530129672007
clasps,3.0511060259344013e-5
fermentation,3.0511060259344013e-5
ancestry,3.0511060259344013e-5
adjoining,3.0511060259344013e-5
chuckle,3.0511060259344013e-5
arriving,3.0511060259344013e-5
about,0.0021357742181540807
velocity,0.00015255530129672007
ourselves,6.1022120518688026e-5
mr,3.0511060259344013e-5
drawings,6.1022120518688026e-5
shadowy,3.0511060259344013e-5
frequent,3.0511060259344013e-5
trap,6.1022120518688026e-5
desolation,3.0511060259344013e-5
roof,9.153318077803204e-5
pulled,9.153318077803204e-5
ruin,0.00012204424103737605
week,0.00012204424103737605
duration,3.0511060259344013e-5
alternations,3.0511060259344013e-5
exclamatory,3.0511060259344013e-5
stepped,3.0511060259344013e-5
essay,3.0511060259344013e-5
liverworts,3.0511060259344013e-5
sea,0.00039664378337147215
replaced,3.0511060259344013e-5
shoal,3.0511060259344013e-5
talked,6.1022120518688026e-5
utilize,3.0511060259344013e-5
alarmed,3.0511060259344013e-5
stone,0.00027459954233409613
pushing,3.0511060259344013e-5
perfected,3.0511060259344013e-5
onset,3.0511060259344013e-5
took,0.0009763539282990084
easier,6.1022120518688026e-5
favoured,3.0511060259344013e-5
plunged,3.0511060259344013e-5
treasures,3.0511060259344013e-5
figures,0.0002440884820747521
claws,6.1022120518688026e-5
was,0.016842105263157894
punishment,3.0511060259344013e-5
limb,3.0511060259344013e-5
impression,0.00018306636155606407
bring,6.1022120518688026e-5
blows,6.1022120518688026e-5
air,0.0007017543859649122
infinitely,3.0511060259344013e-5
wane,9.153318077803204e-5
merriment,3.0511060259344013e-5
outflanked,3.0511060259344013e-5
really,0.00033562166285278414
jarring,3.0511060259344013e-5
laden,3.0511060259344013e-5
to,0.021205186880244087
uncomfortable,9.153318077803204e-5
powers,9.153318077803204e-5
intense,0.00021357742181540807
inhuman,0.00015255530129672007
plaintively,3.0511060259344013e-5
coil,3.0511060259344013e-5
note,6.1022120518688026e-5
used,9.153318077803204e-5
condition,6.1022120518688026e-5
silhouette,3.0511060259344013e-5
mutton,6.1022120518688026e-5
deliberately,6.1022120518688026e-5
beach,0.00021357742181540807
morlocks,0.0014035087719298245
consoled,3.0511060259344013e-5
monsters,6.1022120518688026e-5
problem,0.00018306636155606407
verification,9.153318077803204e-5
liquid,3.0511060259344013e-5
danger,0.00018306636155606407
initiative,3.0511060259344013e-5
tongues,6.1022120518688026e-5
green,0.0007932875667429443
delightful,6.1022120518688026e-5
horse,3.0511060259344013e-5
less,0.0004881769641495042
manliness,3.0511060259344013e-5
uncertain,3.0511060259344013e-5
stands,6.1022120518688026e-5
staved,6.1022120518688026e-5
grooves,3.0511060259344013e-5
laughingly,3.0511060259344013e-5
atoms,3.0511060259344013e-5
own,0.0010373760488176964
lighting,6.1022120518688026e-5
exchange,3.0511060259344013e-5
utilized,3.0511060259344013e-5
drifting,9.153318077803204e-5
destroy,6.1022120518688026e-5
rising,0.00021357742181540807
loaded,3.0511060259344013e-5
deepened,3.0511060259344013e-5
writer,3.0511060259344013e-5
descent,0.00012204424103737605
eureka,3.0511060259344013e-5
parent,3.0511060259344013e-5
cut,0.0002440884820747521
environment,3.0511060259344013e-5
coat,0.00015255530129672007
flying,3.0511060259344013e-5
ve,0.00012204424103737605
best,0.00015255530129672007
rust,9.153318077803204e-5
consequence,6.1022120518688026e-5
argue,6.1022120518688026e-5
signal,3.0511060259344013e-5
richmond,3.0511060259344013e-5
efficient,6.1022120518688026e-5
backs,6.1022120518688026e-5
frames,3.0511060259344013e-5
companion,3.0511060259344013e-5
store,3.0511060259344013e-5
orders,3.0511060259344013e-5
misty,3.0511060259344013e-5
desired,3.0511060259344013e-5
fossilized,3.0511060259344013e-5
going,0.0004881769641495042
shrinking,6.1022120518688026e-5
bitterness,3.0511060259344013e-5
roams,3.0511060259344013e-5
hectic,3.0511060259344013e-5
wide,6.1022120518688026e-5
forming,3.0511060259344013e-5
never,0.0006102212051868803
retained,3.0511060259344013e-5
plates,9.153318077803204e-5
battered,3.0511060259344013e-5
reversing,3.0511060259344013e-5
weltering,3.0511060259344013e-5
publisher,3.0511060259344013e-5
architecture,6.1022120518688026e-5
utter,6.1022120518688026e-5
damp,3.0511060259344013e-5
sweeping,9.153318077803204e-5
outcome,9.153318077803204e-5
awfully,3.0511060259344013e-5
newcomb,3.0511060259344013e-5
blessing,3.0511060259344013e-5
cat,3.0511060259344013e-5
skeleton,6.1022120518688026e-5
contrive,6.1022120518688026e-5
swimmer,3.0511060259344013e-5
survivors,3.0511060259344013e-5
breeding,6.1022120518688026e-5
lasted,3.0511060259344013e-5
when,0.0016781083142639206
nocturnal,6.1022120518688026e-5
stamped,3.0511060259344013e-5
patient,6.1022120518688026e-5
watching,0.00018306636155606407
frame,0.00012204424103737605
versatility,3.0511060259344013e-5
beginnings,6.1022120518688026e-5
pleasant,0.00021357742181540807
hawthorn,6.1022120518688026e-5
oil,3.0511060259344013e-5
invest,3.0511060259344013e-5
return,0.00012204424103737605
carolingian,3.0511060259344013e-5
what,0.002349351639969489
dated,3.0511060259344013e-5
slow,0.00018306636155606407
fingers,0.00015255530129672007
clearly,0.00036613272311212814
miles,0.00012204424103737605
interpolated,3.0511060259344013e-5
massive,3.0511060259344013e-5
seized,9.153318077803204e-5
kept,0.00021357742181540807
invention,3.0511060259344013e-5
men,0.00042715484363081615
passionate,9.153318077803204e-5
projection,3.0511060259344013e-5
economize,6.1022120518688026e-5
fascination,3.0511060259344013e-5
tongue,9.153318077803204e-5
dinner,0.00039664378337147215
few,0.00030511060259344014
interrogations,3.0511060259344013e-5
freshly,3.0511060259344013e-5
strict,3.0511060259344013e-5
sunset,0.00021357742181540807
strings,3.0511060259344013e-5
yawned,3.0511060259344013e-5
mystic,3.0511060259344013e-5
thunder,6.1022120518688026e-5
insects,3.0511060259344013e-5
beside,0.0002440884820747521
contents,6.1022120518688026e-5
casual,3.0511060259344013e-5
courses,3.0511060259344013e-5
ridicule,3.0511060259344013e-5
truncated,3.0511060259344013e-5
headlong,0.00012204424103737605
scorn,3.0511060259344013e-5
purposeless,3.0511060259344013e-5
realities,3.0511060259344013e-5
decorations,6.1022120518688026e-5
band,9.153318077803204e-5
senses,3.0511060259344013e-5
dazzled,9.153318077803204e-5
constitution,3.0511060259344013e-5
explain,0.00027459954233409613
nigh,3.0511060259344013e-5
irritable,3.0511060259344013e-5
maddened,3.0511060259344013e-5
account,0.00021357742181540807
suspended,3.0511060259344013e-5
scarce,0.00012204424103737605
chaps,3.0511060259344013e-5
respect,3.0511060259344013e-5
jamming,3.0511060259344013e-5
immense,3.0511060259344013e-5
vase,3.0511060259344013e-5
escaped,6.1022120518688026e-5
returned,0.00021357742181540807
delicious,3.0511060259344013e-5
ambush,3.0511060259344013e-5
oily,3.0511060259344013e-5
terrible,3.0511060259344013e-5
screws,3.0511060259344013e-5
chances,3.0511060259344013e-5
stung,3.0511060259344013e-5
keen,6.1022120518688026e-5
necessary,6.1022120518688026e-5
first,0.0014950419527078565
anticipations,3.0511060259344013e-5
temper,3.0511060259344013e-5
scrape,3.0511060259344013e-5
healed,6.1022120518688026e-5
four,0.0004576659038901602
proprietary,3.0511060259344013e-5
monomania,3.0511060259344013e-5
variety,3.0511060259344013e-5
reflecting,3.0511060259344013e-5
pleasure,6.1022120518688026e-5
eclipse,6.1022120518688026e-5
eagerly,6.1022120518688026e-5
s,0.0021357742181540807
recondite,3.0511060259344013e-5
miraculous,3.0511060259344013e-5
remained,0.00015255530129672007
creature,0.00036613272311212814
educated,3.0511060259344013e-5
hailstones,3.0511060259344013e-5
constant,6.1022120518688026e-5
golden,0.00015255530129672007
carpet,3.0511060259344013e-5
resolved,0.00015255530129672007
panting,3.0511060259344013e-5
again,0.0018916857360793287
fist,9.153318077803204e-5
summit,9.153318077803204e-5
remembered,0.00012204424103737605
unsympathetic,3.0511060259344013e-5
